id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,league,year
7808,Marek Suchy,5,306,0,0.0,0,0.0,0,0,2,0,D S,Augsburg,0,0.0,0.0894102975726127,0.0894102975726127,Bundesliga,2020
7809,Mads Pedersen,15,876,0,0.0071656801737844,0,1.2572125159204006,1,12,1,0,D S,Augsburg,0,0.0071656801737844,0.976352697238326,0.8156334981322289,Bundesliga,2020
7811,Lino Tempelmann,10,260,0,0.1478715017437935,0,0.0192466992884874,4,1,2,0,M S,Freiburg,0,0.1478715017437935,1.2698788046836853,1.189733512699604,Bundesliga,2020
7813,Jeremiah St. Juste,32,2880,0,1.663720685057342,1,0.2569551970809698,22,6,4,0,D,Mainz 05,0,1.663720685057342,7.274313883855939,7.078424414619803,Bundesliga,2020
7815,Christian Groß,23,1477,0,0.2194811999797821,1,0.5989409890025854,7,6,6,1,D M S,Werder Bremen,0,0.2194811999797821,3.310945250093937,2.98593539185822,Bundesliga,2020
7833,Münir Mercan,1,2,0,0.0,0,0.0,0,0,0,0,S,Schalke 04,0,0.0,0.0,0.0,Bundesliga,2020
7868,Diadie Samassékou,31,2597,0,0.5090669943019748,2,1.7055718814954162,16,10,3,0,M,Hoffenheim,0,0.5090669943019748,11.426894823089242,9.868041288107634,Bundesliga,2020
7869,Philipp Pentke,3,270,0,0.0,0,0.0,0,0,0,0,GK,Hoffenheim,0,0.0,0.7444090321660042,0.7444090321660042,Bundesliga,2020
7876,Christopher Lenz,27,2269,0,1.0040534967556596,3,2.4214490996673703,16,19,3,0,D M,Union Berlin,0,1.0040534967556596,8.98623538017273,6.291517427191138,Bundesliga,2020
7885,Joshua Mees,1,3,0,0.06336659938097,0,0.0,2,0,0,0,S,Union Berlin,0,0.06336659938097,0.0150800002738833,0.0,Bundesliga,2020
7899,Daley Sinkgraven,22,1577,0,0.3141198977828026,0,0.5103857014328241,6,13,4,0,D M S,Bayer Leverkusen,0,0.3141198977828026,4.847785387188196,4.336901489645243,Bundesliga,2020
7918,Daishawn Redan,7,87,0,0.5963741987943649,0,0.0134378001093864,3,1,0,0,S,Hertha Berlin,0,0.5963741987943649,0.6404541842639446,0.0306419990956783,Bundesliga,2020
7981,Nianzou Kouassi,6,109,0,0.0,0,0.0,0,0,1,1,S,Bayern Munich,0,0.0,0.3200370073318481,0.3200370073318481,Bundesliga,2020
7995,Akaki Gogia,7,129,0,0.1467220019549131,1,0.6470530852675438,2,2,1,0,S,Union Berlin,0,0.1467220019549131,1.018820896744728,0.2250458002090454,Bundesliga,2020
7997,Julian Ryerson,24,1060,0,0.2528436034917831,1,0.9611095366999508,6,8,2,0,D M S,Union Berlin,0,0.2528436034917831,4.169000456575304,3.6286298423074186,Bundesliga,2020
8000,Ilia Gruev,1,1,0,0.0,0,0.0,0,0,0,0,S,Werder Bremen,0,0.0,0.0,0.0,Bundesliga,2020
8044,Joshua Zirkzee,3,93,0,0.2227939963340759,0,0.0924848020076751,4,1,0,0,F S,Bayern Munich,0,0.2227939963340759,0.3152790069580078,0.0,Bundesliga,2020
8070,Mateu Morey,13,842,0,0.0914453789591789,2,0.9053364917635918,2,7,1,0,D S,Borussia Dortmund,0,0.0914453789591789,5.5614979565143585,5.409180961549282,Bundesliga,2020
8083,Noah Katterbach,21,1107,0,0.2131861997768283,0,0.919577406719327,9,11,1,0,D M S,FC Cologne,0,0.2131861997768283,3.5829612724483013,2.7724014073610306,Bundesliga,2020
8117,Nick Woltemade,6,138,0,0.3291261978447437,0,0.1195883993059396,5,3,1,0,M S,Werder Bremen,0,0.3291261978447437,0.593024093657732,0.144308902323246,Bundesliga,2020
8137,Maximilian Beier,3,7,0,0.0,0,0.0,0,0,0,0,S,Hoffenheim,0,0.0,0.0,0.0,Bundesliga,2020
8148,Timo Becker,20,1641,0,0.1463855020701885,0,0.390047188848257,5,3,1,0,D M S,Schalke 04,0,0.1463855020701885,1.31146889179945,1.2232561856508255,Bundesliga,2020
8192,Melayro Bogarde,9,272,0,0.1065627019852399,1,0.1982036009430885,4,5,1,0,D S,Hoffenheim,0,0.1065627019852399,0.8018705956637859,0.5660995058715343,Bundesliga,2020
8206,Yannik Keitel,12,482,0,0.1803967058658599,0,0.1473260000348091,8,3,1,0,M S,Freiburg,0,0.1803967058658599,1.4795002173632383,1.1719599943608046,Bundesliga,2020
8213,Paulo Otávio,23,1734,0,0.4570386009290814,2,1.3716848054900763,14,13,7,1,D S,Wolfsburg,0,0.4570386009290814,5.089524500072002,3.379223106428981,Bundesliga,2020
8303,Marin Pongracic,10,583,0,0.0738160014152526,0,0.0,1,0,0,1,D S,Wolfsburg,0,0.0738160014152526,0.9748106123879552,0.9748106123879552,Bundesliga,2020
8325,Exequiel Palacios,9,577,0,0.0880447998642921,0,0.7319894880056381,2,8,1,0,M S,Bayer Leverkusen,0,0.0880447998642921,1.4004297107458117,0.9522563256323338,Bundesliga,2020
8341,Lazar Samardzic,7,193,0,0.0177330002188682,1,0.7930982792750001,1,3,0,0,M S,RasenBallsport Leipzig,0,0.0177330002188682,1.0074230059981346,0.2074347995221614,Bundesliga,2020
8393,Omar Marmoush,1,1,0,0.0,0,0.0,0,0,0,0,S,Wolfsburg,0,0.0,0.0,0.0,Bundesliga,2020
8398,Márton Dárdai,12,823,0,0.0409162007272243,1,0.4790899902582168,2,4,0,0,D M S,Hertha Berlin,0,0.0409162007272243,1.1241841036826372,1.105202803388238,Bundesliga,2020
8406,Can Bozdogan,14,644,0,0.5598327871412039,1,1.0119738709181547,8,5,0,0,M S,Schalke 04,0,0.5598327871412039,1.9322264026850464,1.2332348078489304,Bundesliga,2020
8430,Chris Richards,14,1036,0,0.2179320007562637,2,0.8344943793490529,1,7,1,0,D S,"Bayern Munich,Hoffenheim",0,0.2179320007562637,2.2345143295824528,1.7580482997000215,Bundesliga,2020
8502,Dennis Borkowski,2,9,0,0.0,0,0.0,0,0,0,0,S,RasenBallsport Leipzig,0,0.0,0.0440356992185115,0.0440356992185115,Bundesliga,2020
8786,Stefan Ortega Moreno,34,3060,0,0.0,1,0.2559500951319933,0,5,1,0,GK,Arminia Bielefeld,0,0.0,3.450949050486088,3.218182855285704,Bundesliga,2020
8787,Nathan de Medina,16,625,0,0.0,1,0.4580210037529468,0,3,5,1,D S,Arminia Bielefeld,0,0.0,1.561266876757145,1.155616171658039,Bundesliga,2020
8788,Anderson-Lenda Lucoqui,21,1605,0,0.1438992014154791,0,0.1937742978334427,8,6,5,0,D S,Arminia Bielefeld,0,0.1438992014154791,1.5764596983790398,1.4279044084250927,Bundesliga,2020
8793,Fabian Kunze,26,1242,0,0.4235782027244568,0,0.2882195953279733,7,5,6,0,M S,Arminia Bielefeld,0,0.4235782027244568,2.980365488678217,2.407387714833021,Bundesliga,2020
8794,Cédric Brunner,31,2676,0,0.2650819988921284,1,1.1891865991055963,6,16,6,0,D S,Arminia Bielefeld,0,0.2650819988921284,3.6775540532544255,2.679029173217714,Bundesliga,2020
8795,Jacob Laursen,16,1110,0,0.044561699964106,1,1.0362597964704037,2,4,1,0,D S,Arminia Bielefeld,0,0.044561699964106,2.335157986730337,2.230362482368946,Bundesliga,2020
8797,Nils Seufert,13,324,0,0.0555028989911079,1,0.2807903960347175,1,5,1,0,M S,Arminia Bielefeld,0,0.0555028989911079,0.658979594707489,0.342336805537343,Bundesliga,2020
8799,Joakim Nilsson,25,2162,0,0.9382655024528505,0,0.1457226984202861,5,2,1,0,D S,Arminia Bielefeld,0,0.9382655024528505,2.2869019862264395,1.9812059979885817,Bundesliga,2020
8801,Sebastian Griesbeck,24,864,0,0.4123524120077491,0,0.0,4,0,3,0,M S,Union Berlin,0,0.4123524120077491,1.0921329138800502,0.6797806080430746,Bundesliga,2020
8806,Roberto Massimo,18,741,0,1.1558714136481285,0,1.1253090649843216,15,8,2,0,D S,VfB Stuttgart,0,1.1558714136481285,3.1631598621606827,0.9168732147663832,Bundesliga,2020
8810,Hamadi Al Ghaddioui,6,33,0,0.2885920107364654,0,0.0,1,0,0,0,S,VfB Stuttgart,0,0.2885920107364654,0.3241655118763447,0.0355735011398792,Bundesliga,2020
8811,Alkhaly Momo Cissé,5,25,0,0.0,0,0.0159572008997201,0,1,1,0,S,VfB Stuttgart,0,0.0,0.0159572008997201,0.0,Bundesliga,2020
8815,Klauss,4,39,0,0.0538993999361991,0,0.1179629974067211,1,2,0,0,S,Hoffenheim,0,0.0538993999361991,0.2281139977276325,0.0562517009675502,Bundesliga,2020
8826,Rocco Reitz,2,62,0,0.0,0,0.1109689995646476,0,2,1,0,M S,Borussia M.Gladbach,0,0.0,0.1109689995646476,0.0,Bundesliga,2020
8845,Hee-Chan Hwang,18,434,0,2.0261164950206876,1,0.6018605176359415,10,3,2,0,F M S,RasenBallsport Leipzig,0,2.0261164950206876,2.678352316841483,0.5064239017665386,Bundesliga,2020
8846,Paul Nebel,4,46,0,0.0,0,0.0,0,0,0,0,S,Mainz 05,0,0.0,0.0,0.0,Bundesliga,2020
8847,Niklas Tauer,5,56,0,0.0,0,0.0636558011174202,0,1,0,0,S,Mainz 05,0,0.0,0.0636558011174202,0.0,Bundesliga,2020
8854,Tim Siersleben,1,32,0,0.0688479021191597,0,0.0,1,0,0,0,S,Wolfsburg,0,0.0688479021191597,0.0,0.0,Bundesliga,2020
8875,Tolu Arokodare,10,93,0,0.2127332985401153,0,0.4891662988811731,3,3,0,0,S,FC Cologne,0,0.2127332985401153,0.2992611955851316,0.0372668989002704,Bundesliga,2020
8876,Dimitris Limnios,12,364,0,0.3280462920665741,0,0.6474883854389191,6,5,0,0,M S,FC Cologne,0,0.3280462920665741,0.950709905475378,0.2467198986560106,Bundesliga,2020
8877,Sava-Arangel Cestic,11,900,0,0.0760113969445228,0,0.1167443022131919,1,2,3,0,D,FC Cologne,0,0.0760113969445228,0.9849134348332882,0.8681683801114559,Bundesliga,2020
8878,Atakan Karazor,19,1018,0,0.1063083009794354,0,0.1094710007309913,3,2,3,0,D M S,VfB Stuttgart,0,0.1063083009794354,1.9549248106777668,1.8340598158538344,Bundesliga,2020
8962,Joscha Wosz,2,30,0,0.0,0,0.0,0,0,0,0,S,RasenBallsport Leipzig,0,0.0,0.0,0.0,Bundesliga,2020
8986,Omar Alderete,17,1295,0,0.1984924022108316,0,0.0784399006515741,6,3,2,0,D S,Hertha Berlin,0,0.1984924022108316,2.2861130153760314,2.2194732120260596,Bundesliga,2020
8987,Lilian Egloff,2,13,0,0.0,0,0.0,0,0,0,0,S,VfB Stuttgart,0,0.0,0.0,0.0,Bundesliga,2020
8988,Luca Mack,1,3,0,0.0,0,0.0,0,0,0,0,S,VfB Stuttgart,0,0.0,0.0,0.0,Bundesliga,2020
8990,Emrehan Gedikli,1,24,0,0.0,0,0.0,0,0,0,0,S,Bayer Leverkusen,0,0.0,0.0853085964918136,0.0853085964918136,Bundesliga,2020
9006,Brian Behrendt,3,73,0,0.0666763009503483,0,0.0,2,0,0,0,S,Arminia Bielefeld,0,0.0666763009503483,0.105555297806859,0.105555297806859,Bundesliga,2020
9028,Kilian Ludewig,6,525,0,0.0,0,0.2577968966215849,0,5,1,0,D M,Schalke 04,0,0.0,0.7200534008443356,0.5457694977521896,Bundesliga,2020
9052,Josep Martínez,1,90,0,0.0,0,0.0,0,0,0,0,GK,RasenBallsport Leipzig,0,0.0,0.3004390001296997,0.3004390001296997,Bundesliga,2020
9069,Romano Schmid,22,1182,0,0.626795805990696,3,1.530704390257597,18,16,2,0,F M S,Werder Bremen,0,0.626795805990696,3.911596653982997,2.4249870032072067,Bundesliga,2020
9100,Tim Maciejewski,1,3,0,0.0,0,0.0,0,0,0,0,S,Union Berlin,0,0.0,0.0,0.0,Bundesliga,2020
9108,Marco John,14,1001,0,0.147957501001656,0,1.5884136874228716,5,10,1,0,D M S,Hoffenheim,0,0.147957501001656,4.947336856275797,3.3565421905368567,Bundesliga,2020
9127,Lukas Petkov,1,3,0,0.0,0,0.0,0,0,0,0,S,Augsburg,0,0.0,0.0,0.0,Bundesliga,2020
9129,Lennart Grill,4,360,0,0.0,0,0.0,0,0,0,0,GK,Bayer Leverkusen,0,0.0,0.9059791043400764,0.9059791043400764,Bundesliga,2020
9161,Jan-Luca Schuler,2,37,0,0.026554599404335,0,0.0,1,0,0,0,S,Schalke 04,0,0.026554599404335,0.026554599404335,0.0,Bundesliga,2020
9162,Kerim Çalhanoglu,4,299,0,0.0746978968381881,0,0.0,1,0,0,0,D M,Schalke 04,0,0.0746978968381881,0.0896830037236213,0.0149851003661751,Bundesliga,2020
9178,Merveille Papela,1,1,0,0.0,0,0.0,0,0,0,0,S,Mainz 05,0,0.0,0.0,0.0,Bundesliga,2020
9186,Tim Civeja,3,28,0,0.0,0,0.0,0,0,0,0,S,Augsburg,0,0.0,0.0122261997312307,0.0122261997312307,Bundesliga,2020
9187,Sebastian Müller,2,2,0,0.0,0,0.0,0,0,0,0,S,Arminia Bielefeld,0,0.0,0.0,0.0,Bundesliga,2020
9227,Steffen Tigges,6,40,0,0.2904390855692327,0,0.0245255008339881,4,1,0,0,S,Borussia Dortmund,0,0.2904390855692327,0.2782875983975827,0.0,Bundesliga,2020
9229,Tiago Dantas,2,69,0,0.0,0,0.0517584010958671,0,1,0,0,M S,Bayern Munich,0,0.0,0.0448525995016098,0.0448525995016098,Bundesliga,2020
9269,Nishan Burkart,1,13,0,0.0,0,0.0,0,0,0,0,S,Freiburg,0,0.0,0.0,0.0,Bundesliga,2020
9274,Naouirou Ahamada,6,252,0,0.2139863967895507,0,0.0182351991534233,5,1,2,1,M S,VfB Stuttgart,0,0.2139863967895507,0.6984840724617243,0.466262886300683,Bundesliga,2020
9288,Elias Bördner,1,90,0,0.0,0,0.0,0,0,0,0,GK,Eintracht Frankfurt,0,0.0,0.026266299188137,0.026266299188137,Bundesliga,2020
9301,Emmanuel Dennis,9,473,0,0.4957774877548218,1,0.7534655146300793,5,5,0,0,F S,FC Cologne,0,0.4957774877548218,1.9475050121545792,0.8792011886835098,Bundesliga,2020
9328,Jeremie Frimpong,10,431,0,0.1447281017899513,0,0.8550183773040771,3,4,1,0,D S,Bayer Leverkusen,0,0.1447281017899513,2.417246676981449,1.5374694243073463,Bundesliga,2020
9426,Mikail Maden,1,5,0,0.0,0,0.0,0,0,0,0,S,Schalke 04,0,0.0,0.0,0.0,Bundesliga,2020
9427,Mehmet Can Aydin,6,505,0,0.0112576000392436,0,0.6023560166358948,1,1,0,0,D M,Schalke 04,0,0.0112576000392436,1.2480756305158138,0.6344620138406754,Bundesliga,2020
9428,Jonas Michelbrink,2,35,0,0.0,0,0.0,0,0,1,0,S,Hertha Berlin,0,0.0,0.2839910089969635,0.2839910089969635,Bundesliga,2020
9443,Vasilis Pavlidis,1,1,0,0.0,0,0.0,0,0,0,0,S,Schalke 04,0,0.0,0.0,0.0,Bundesliga,2020
9445,Christopher Scott,2,31,0,0.0358637012541294,0,0.0,1,0,0,0,S,Bayern Munich,0,0.0358637012541294,0.0358637012541294,0.0,Bundesliga,2020
9458,Josip Stanisic,1,90,0,0.0651789978146553,0,0.0,2,0,0,0,D,Bayern Munich,0,0.0651789978146553,0.0517778992652893,0.0517778992652893,Bundesliga,2020
9494,Mohamed Sankoh,1,15,0,0.0,0,0.0,0,0,0,0,S,VfB Stuttgart,0,0.0,0.0,0.0,Bundesliga,2020
9507,Jimmy Adrian Kaparos,1,15,0,0.0,0,0.0,0,0,0,0,S,Schalke 04,0,0.0,0.0,0.0,Bundesliga,2020
9528,Marten Winkler,1,1,0,0.0,0,0.0,0,0,0,0,S,Hertha Berlin,0,0.0,0.0,0.0,Bundesliga,2020
9529,Henning Matriciani,1,21,0,0.0,0,0.0,0,0,0,0,S,Schalke 04,0,0.0,0.0,0.0,Bundesliga,2020
9547,Jonas Michel Dirkner,1,15,0,0.0,0,0.0,0,0,0,0,S,Hertha Berlin,0,0.0,0.0,0.0,Bundesliga,2020
227,Robert Lewandowski,34,2955,35,37.924069441854954,3,4.70129061024636,160,37,2,0,F,Bayern Munich,30,34.13518474251032,41.541004583239555,7.8270499762147665,Bundesliga,2021
1236,Patrik Schick,27,2127,24,20.005188511684537,3,2.075821631588042,90,16,0,0,F S,Bayer Leverkusen,23,18.48964144475758,20.315173611044884,3.1471521332859993,Bundesliga,2021
8260,Erling Haaland,24,1917,22,17.030953601002693,7,5.894002065062523,80,23,3,0,F S,Borussia Dortmund,16,12.484372556209564,19.77244157716632,4.264734441414475,Bundesliga,2021
137,Anthony Modeste,32,2639,20,16.31857554614544,3,3.3105535116046667,107,20,3,0,F S,FC Cologne,19,15.560875460505486,18.018614757806063,1.727981788106263,Bundesliga,2021
3300,Christopher Nkunku,34,2750,20,15.58956778421998,13,9.910539161413908,82,63,2,0,F M S,RasenBallsport Leipzig,19,14.831789795309303,28.34562087804079,6.817460434511304,Bundesliga,2021
7814,Taiwo Awoniyi,31,2227,15,14.85024681314826,1,2.319056000560522,67,27,1,0,F S,Union Berlin,13,13.334689881652594,17.147334314882755,4.154074305668473,Bundesliga,2021
993,Serge Gnabry,34,2205,14,10.994999093934894,5,10.519024493172765,68,48,0,0,D M S,Bayern Munich,14,10.994999093934894,31.48376989737153,12.264746733009815,Bundesliga,2021
6556,Moussa Diaby,32,2793,13,8.830643471330404,12,10.126420075073838,54,61,8,1,F M,Bayer Leverkusen,13,8.07286649569869,26.78652251511812,10.381311136297882,Bundesliga,2021
155,Max Kruse,30,2445,12,10.581552218645813,5,6.662425800226629,50,43,1,0,F M,"Union Berlin,Wolfsburg",7,6.792668826878071,17.130861222743988,5.98236401937902,Bundesliga,2021
320,Jonas Hofmann,26,2090,12,7.792510159313679,5,6.240602105855942,54,68,1,0,M S,Borussia M.Gladbach,12,7.792510159313679,16.553138615563512,6.862448101863265,Bundesliga,2021
6170,André Silva,33,2091,11,14.702838402241468,3,3.356619156897068,58,16,1,0,F S,RasenBallsport Leipzig,8,12.429504919797182,18.845169039443135,6.542913584038615,Bundesliga,2021
7108,Jonathan Burkardt,34,2678,11,13.56547305174172,3,2.9118185080587864,81,33,0,0,F M S,Mainz 05,10,12.807697089388968,17.720215886831284,3.3237849306315184,Bundesliga,2021
3310,Alassane Pléa,33,2074,10,8.969399956986308,6,8.780584182590246,61,55,4,0,F M S,Borussia M.Gladbach,7,6.696069641038775,18.875654755160213,7.468019613996148,Bundesliga,2021
7881,Sebastian Polter,33,2349,10,10.9385555870831,1,2.061544111929834,56,28,2,0,F S,Bochum,9,9.42300183698535,11.747974755242469,2.3936223927885294,Bundesliga,2021
171,Michael Gregoritsch,25,1395,9,4.369346911087632,0,0.8606640845537186,42,7,3,0,F M S,Augsburg,8,3.6115699354559183,5.25517225638032,1.990682363510132,Bundesliga,2021
216,Branimir Hrgota,34,2809,9,9.19154967367649,5,3.207376878708601,65,35,4,0,F M S,Greuther Fuerth,4,5.402739968150854,9.977127959951758,2.9613883839920163,Bundesliga,2021
261,Julian Brandt,31,2086,9,4.578342959284782,8,4.4584292732179165,34,44,3,0,F M S,Borussia Dortmund,9,4.578342959284782,16.8933280184865,11.891072541475296,Bundesliga,2021
319,Marco Reus,29,2527,9,11.50992664322257,13,7.620957400649786,51,53,2,0,F M,Borussia Dortmund,9,11.50992664322257,25.14984937105328,10.962537274695933,Bundesliga,2021
5266,Vincenzo Grifo,34,2812,9,10.031307935714722,7,8.531831916421652,69,63,0,0,F M S,Freiburg,4,5.4848987720906734,13.54622152633965,7.771419569849968,Bundesliga,2021
5356,Breel Embolo,29,2164,9,8.977553504519165,3,4.565343668684363,48,34,3,0,F M S,Borussia M.Gladbach,9,8.977553504519165,15.063872310332954,4.299400392919779,Bundesliga,2021
224,Thomas Müller,32,2618,8,11.05233291629702,18,13.40716165676713,55,83,0,0,M,Bayern Munich,8,11.05233291629702,34.3142808675766,16.859256831929088,Bundesliga,2021
4340,Grischa Prömel,29,2440,8,8.0711326636374,1,1.1743153808638451,37,13,4,0,M S,Union Berlin,8,8.0711326636374,9.605559203773735,3.928287532180548,Bundesliga,2021
5113,Santos Borré,31,2409,8,7.775672052055597,4,3.38389147631824,53,29,5,0,F M S,Eintracht Frankfurt,8,7.775672052055597,12.947347894310951,3.406561693176627,Bundesliga,2021
6544,Lukas Nmecha,25,1637,8,9.073013249784708,0,2.333377905189991,52,14,5,0,F M S,Wolfsburg,8,9.073013249784708,12.664575710892676,3.2212457107380033,Bundesliga,2021
6937,Georginio Rutter,33,1595,8,7.002919633872807,2,3.1405570842325687,53,15,2,0,F M S,Hoffenheim,8,7.002919633872807,12.401521407067776,4.473396316170692,Bundesliga,2021
9352,Masaya Okugawa,33,2562,8,4.068231645971537,1,1.7504906095564363,32,28,0,0,F M S,Arminia Bielefeld,8,4.068231645971537,6.291966812685132,0.7674045888707042,Bundesliga,2021
337,Leroy Sané,32,1973,7,10.87057828810066,7,7.362827626988292,89,50,3,0,M S,Bayern Munich,7,10.87057828810066,26.999574759975076,12.792520018294454,Bundesliga,2021
6271,Ihlas Bebou,28,2135,7,9.829367075115442,2,1.8705202108249068,43,20,0,0,D F M S,Hoffenheim,7,9.829367075115442,15.228937588632109,4.538647627457976,Bundesliga,2021
6475,Lucas Höler,34,2611,7,10.049275354482234,2,5.470116049051285,60,38,2,0,F M S,Freiburg,7,10.049275354482234,17.548882061615586,6.69177670031786,Bundesliga,2021
7422,Christoph Baumgartner,29,1907,7,8.593666635453701,2,4.433347932994366,42,21,5,0,F M S,Hoffenheim,7,8.593666635453701,16.31896586716175,6.641672778874636,Bundesliga,2021
8397,Florian Wirtz,24,1877,7,5.793828301131725,10,8.622126787900925,36,57,2,0,F M S,Bayer Leverkusen,7,5.793828301131725,19.19430000334978,7.774790368974209,Bundesliga,2021
226,Kingsley Coman,21,1372,6,5.034531090408564,3,3.3784982599318027,46,26,1,1,D M S,Bayern Munich,6,5.034531090408564,14.187782511115074,7.594395875930786,Bundesliga,2021
956,Andrej Kramaric,32,2713,6,12.476518963463604,9,7.466075788252056,93,41,2,0,F M S,Hoffenheim,6,12.476518963463604,25.301694069057703,9.698374869301915,Bundesliga,2021
1524,Stevan Jovetic,18,1021,6,5.074164189398289,1,1.4073795210570097,44,15,4,0,F M S,Hertha Berlin,6,5.074164189398289,5.936674462631345,2.524213008582592,Bundesliga,2021
5249,Emil Forsberg,31,1713,6,7.489840863272548,2,3.7754140021279454,42,24,2,0,F M S,RasenBallsport Leipzig,2,4.458736984059215,14.62699569016695,8.094009159132838,Bundesliga,2021
5250,Yussuf Poulsen,25,1068,6,6.543039811775088,0,1.774728313088417,28,8,2,0,F M S,RasenBallsport Leipzig,6,6.543039811775088,9.449145374819636,2.053190261125565,Bundesliga,2021
6338,Lucas Alario,27,615,6,5.697463668882847,0,1.0608075093477964,23,7,2,0,F S,Bayer Leverkusen,6,4.939686685800552,8.78617275878787,2.990045879036188,Bundesliga,2021
7052,Wout Weghorst,18,1551,6,8.663456968963146,1,1.8277892172336576,38,17,2,0,F S,Wolfsburg,5,7.147902958095074,9.159813089296222,1.7764059882611036,Bundesliga,2021
7883,Marcus Ingvartsen,28,765,6,2.6860411763191223,0,0.530752994120121,23,6,2,0,F M S,"Mainz 05,Union Berlin",5,1.9282642006874084,3.690174223855138,1.6171334655955434,Bundesliga,2021
8812,Sasa Kalajdzic,15,1218,6,7.140694715082645,1,2.7993601858615875,38,21,2,0,F S,VfB Stuttgart,5,5.625141762197018,8.273087918758392,2.3186736777424812,Bundesliga,2021
9788,Dominik Szoboszlai,31,1521,6,4.873207777738571,8,6.286031836643815,41,40,2,0,F M S,RasenBallsport Leipzig,6,4.115431305021048,12.533347002230585,5.606860972940922,Bundesliga,2021
88,Mark Uth,30,2067,5,6.125489094294608,8,6.6842978335917,70,55,3,0,F M S,FC Cologne,5,6.125489094294608,13.01998495683074,4.933890033513308,Bundesliga,2021
306,Florian Niederlechner,26,1146,5,5.441666511818767,3,0.7135514002293348,28,14,1,0,F S,Augsburg,5,5.441666511818767,5.095769312232733,0.8206905201077461,Bundesliga,2021
412,André Hahn,32,2116,5,4.183860608376563,2,2.112464196048677,45,18,5,0,F M S,Augsburg,5,4.183860608376563,6.425691183656454,1.1600214000791311,Bundesliga,2021
604,Emre Can,24,1695,5,3.2469703052192926,1,0.8214554060250521,11,6,5,0,D M S,Borussia Dortmund,1,0.2159434994682669,5.584332441911101,5.2444936614483595,Bundesliga,2021
2611,Philipp Lienhart,32,2872,5,4.316328343003988,0,0.6969405859708786,19,4,2,0,D,Freiburg,5,4.316328343003988,6.930432674475014,6.740435478277504,Bundesliga,2021
2631,Karim Onisiwo,31,2404,5,9.148744232952597,8,7.506144778802991,68,40,0,0,F S,Mainz 05,5,9.148744232952597,18.24086206406355,4.685138429515064,Bundesliga,2021
3834,Ishak Belfodil,26,1642,5,4.197264865040779,2,2.699621770530939,32,22,1,0,F S,Hertha Berlin,4,3.4394878894090652,7.166795060969889,2.7054526284337044,Bundesliga,2021
4248,Nils Petersen,22,540,5,2.7844520839862525,1,0.8746505938470364,15,7,0,0,F S,Freiburg,5,2.7844520839862525,3.0623033749870956,0.354057889431715,Bundesliga,2021
5270,Gerrit Holtmann,29,1875,5,3.947258581407368,4,5.095145611092448,45,29,0,0,F M S,Bochum,5,3.947258581407368,10.520650490187109,1.6747156009078026,Bundesliga,2021
6357,Marco Richter,30,1706,5,3.805230471305549,1,2.7308399891480803,44,17,6,0,D F M S,Hertha Berlin,5,3.805230471305549,8.316547573544085,3.704845384694636,Bundesliga,2021
7267,Woo-Yeong Jeong,32,1811,5,6.645955413579941,2,1.9295140989124775,51,24,1,0,F M S,Freiburg,5,6.645955413579941,10.3489071149379,3.118131233379245,Bundesliga,2021
8418,Jamal Musiala,30,1447,5,5.823698816820979,5,4.9933674689382315,41,28,2,0,M S,Bayern Munich,5,5.823698816820979,17.305432565510273,7.625213209539652,Bundesliga,2021
9718,Jamie Leweling,33,1962,5,3.849232294596732,1,1.6021407693624496,44,16,3,0,F M S,Greuther Fuerth,5,3.849232294596732,6.335215521976352,1.5782537907361984,Bundesliga,2021
9749,Donyell Malen,27,1710,5,6.34764713793993,3,3.6256154365837574,47,22,2,0,F M S,Borussia Dortmund,5,6.34764713793993,10.095488775521517,3.6405910262838006,Bundesliga,2021
9752,Jesper Lindstrom,29,2006,5,7.227052100002766,4,5.835591521114111,54,48,0,0,F M S,Eintracht Frankfurt,5,7.227052100002766,13.39888788945973,2.6190137825906277,Bundesliga,2021
10394,Jonas Wind,14,1196,5,4.852447297424078,1,2.4527035411447287,36,14,0,0,F M,Wolfsburg,5,4.852447297424078,9.425340011715887,3.8577542286366224,Bundesliga,2021
64,Filip Kostic,31,2527,4,2.989067698828876,9,10.045913204550745,51,89,2,0,D F M S,Eintracht Frankfurt,4,2.989067698828876,10.390051510185003,4.4584759045392275,Bundesliga,2021
153,Maximilian Arnold,34,3004,4,1.3701619771309197,2,4.52910222671926,39,58,4,0,M,Wolfsburg,4,1.3701619771309197,10.245886800810696,8.710277826525271,Bundesliga,2021
157,Daniel Caligiuri,28,2027,4,3.8530106442049146,2,2.2508752942085266,36,24,4,0,D M S,Augsburg,1,1.579680402763188,5.037131184712052,3.190397398546338,Bundesliga,2021
208,Lars Stindl,26,1646,4,6.084341371431947,5,3.8757196851074696,43,30,10,0,F M S,Borussia M.Gladbach,4,4.568787405267358,10.940669178962708,5.080143753439188,Bundesliga,2021
213,Thorgan Hazard,23,1347,4,2.9591288985684514,1,2.722491517663002,22,23,2,0,D F M S,Borussia Dortmund,4,2.9591288985684514,8.433444898575544,4.5633723847568035,Bundesliga,2021
